iter	MAPE	RMSE	R2	MAE
938	0.006496146628	0.1425160773	0.9817104369	0.08649899843
939	0.006495113383	0.1424922542	0.981716551	0.08648556592
940	0.006493686548	0.1424615928	0.9817244186	0.08646797909
941	0.006492923724	0.1424419648	0.9817294542	0.08645891344
942	0.006491694356	0.1424275389	0.9817331547	0.0864414008
943	0.006489950496	0.1423929646	0.9817420222	0.08641482353
944	0.006489033592	0.1423740451	0.9817468737	0.08640388857
945	0.00648763902	0.142341198	0.9817552951	0.08638491801
946	0.006487264975	0.1423300051	0.9817581643	0.08637991001
947	0.006487007893	0.1423174018	0.9817613948	0.08637648157
948	0.006485855303	0.1422925962	0.9817677521	0.08636164945
949	0.006484863332	0.1422758299	0.9817720484	0.0863474912
950	0.006483056529	0.1422251791	0.9817850246	0.0863229413
951	0.006480919669	0.1421910845	0.9817937566	0.08629473345
952	0.006479990895	0.1421718307	0.9817986868	0.0862827824
953	0.006479460793	0.1421550219	0.9818029904	0.08627511744
954	0.006479385597	0.1421531888	0.9818034597	0.08627413889
955	0.006478021072	0.1421339247	0.9818083912	0.08625618426
956	0.006476564751	0.142105671	0.9818156229	0.08623515416
957	0.006476502872	0.1421040205	0.9818160453	0.08623436124
958	0.006473675325	0.1420705489	0.9818246105	0.08619438059
959	0.006471564985	0.1420409606	0.9818321803	0.08616662843
960	0.006469974111	0.1420035411	0.9818417513	0.08614525186
961	0.006467517252	0.1419795835	0.9818478778	0.08610770643
962	0.006465670946	0.1419627409	0.9818521842	0.0860809938
963	0.006464238103	0.1419239939	0.9818620893	0.08606216938
964	0.00646340671	0.1419070352	0.9818664237	0.08605077165
965	0.006462355582	0.1418744874	0.981874741	0.08603748465
966	0.006460643041	0.1418608956	0.9818782137	0.08601391518
967	0.006459006757	0.1418302053	0.9818860538	0.08599240468
968	0.006457640345	0.1418018007	0.9818933085	0.08597503279
969	0.006456591364	0.1417921833	0.9818957645	0.08595964122
970	0.006456752404	0.1417841049	0.9818978274	0.08596232354
971	0.006456383185	0.1417747911	0.9819002056	0.08595738939
972	0.006455319918	0.1417603538	0.9819038917	0.08594297616
973	0.006455055246	0.1417560805	0.9819049826	0.08593909479
974	0.006453725181	0.1417347048	0.9819104394	0.08592172048
975	0.006452575945	0.1417076894	0.9819173347	0.08590654895
976	0.006451755697	0.1416906004	0.9819216957	0.08589613205
977	0.006451454011	0.1416790269	0.9819246489	0.08589163022
978	0.006451081064	0.1416721492	0.9819264038	0.08588621616
979	0.006450317947	0.1416496768	0.9819321371	0.08587540938
980	0.006449798372	0.1416357908	0.9819356793	0.08586820727
981	0.006449366858	0.14162844	0.9819375543	0.08586240295
982	0.006449020018	0.1416121002	0.9819417218	0.08585751931
983	0.006447834232	0.1415790647	0.9819501462	0.08584098628
984	0.006447281612	0.1415605698	0.9819548617	0.08583370238
985	0.006446881632	0.1415520209	0.9819570412	0.08582810003
986	0.006445567022	0.1415194993	0.981965331	0.08581088525
987	0.00644466693	0.1414954011	0.9819714724	0.08579936411
988	0.006443011983	0.1414711031	0.9819776637	0.08577814192
989	0.006441105073	0.1414544023	0.9819819185	0.08575189542
990	0.006440383673	0.1414386196	0.981985939	0.08574135673
991	0.006438052252	0.1414117017	0.981992795	0.08570920492
992	0.006437634333	0.1413935025	0.9819974297	0.08570369692
993	0.006436920801	0.1413763124	0.9820018068	0.08569407369
994	0.006435870449	0.1413596188	0.982006057	0.08567885313
995	0.006434884075	0.1413261283	0.9820145821	0.08566654367
996	0.006434101428	0.1413082306	0.9820191372	0.08565624498
997	0.006432410556	0.1412658117	0.9820299308	0.0856340357
998	0.006431735576	0.1412484242	0.9820343542	0.08562561103
999	0.006431035751	0.1412340767	0.9820380038	0.08561624211
1000	0.00643021489	0.1412177944	0.9820421451	0.08560451865
1001	0.006429472244	0.1412007465	0.9820464806	0.08559501529
1002	0.006427906654	0.1411721022	0.982053764	0.08557464328
1003	0.006427212498	0.1411480988	0.9820598663	0.08556612324
1004	0.006426678801	0.1411344415	0.9820633378	0.0855594393
1005	0.006425648302	0.1411171466	0.9820677335	0.08554454891
1006	0.006425564137	0.1411074261	0.9820702039	0.08554353007
1007	0.006425327333	0.141096983	0.9820728577	0.08554011953
1008	0.006423644088	0.1410729346	0.9820789681	0.0855183753
1009	0.006421477569	0.1410525914	0.9820841363	0.08548870039
1010	0.00642114356	0.1410404741	0.9820872143	0.08548385067
1011	0.006419702412	0.1410104624	0.9820948368	0.08546327128
1012	0.006418267744	0.140990675	0.9820998615	0.08544416735
1013	0.006417710803	0.1409784391	0.9821029683	0.08543575293
1014	0.006415751946	0.140936387	0.9821136437	0.08541004178
1015	0.006415420573	0.140926961	0.9821160361	0.08540573937
1016	0.006414697862	0.1409088823	0.9821206243	0.08539549071
1017	0.006414366005	0.1408978907	0.9821234135	0.08539132081
1018	0.006413714589	0.1408836334	0.9821270312	0.08538303981
1019	0.006413399204	0.1408744313	0.9821293659	0.08537918867
1020	0.006412343375	0.1408558889	0.98213407	0.08536526092
1021	0.006411895577	0.1408469253	0.9821363438	0.08535998847
1022	0.006411472564	0.1408416411	0.9821376841	0.08535426934
1023	0.006411210951	0.1408337812	0.9821396778	0.08535090119
1024	0.006410134429	0.1408043969	0.9821471299	0.08533753776
1025	0.006409006602	0.1407846635	0.9821521337	0.08532309829
1026	0.006408076221	0.1407719846	0.9821553482	0.08530972149
1027	0.006407187738	0.140743802	0.9821624925	0.08529827437
1028	0.006405208797	0.1407244314	0.9821674022	0.08527010239
1029	0.006404831324	0.1407150517	0.9821697793	0.08526449728
1030	0.006404008726	0.1406958074	0.9821746559	0.08525404218
1031	0.006402669051	0.1406690813	0.9821814273	0.08523625184
1032	0.006402179506	0.1406513137	0.9821859283	0.08523017787
1033	0.006398195088	0.1406330996	0.9821905418	0.0851737122
1034	0.006398018291	0.1406129979	0.9821956327	0.08517082893
1035	0.006397655826	0.140598216	0.9821993758	0.08516627285
1036	0.006397102583	0.140588593	0.9822018124	0.08515913064
1037	0.006396322239	0.1405697479	0.9822065836	0.08514908558
1038	0.006395219764	0.1405505874	0.9822114339	0.08513436746
1039	0.006393799761	0.1405095756	0.9822218136	0.08511660103
1040	0.006393048491	0.140486164	0.9822277375	0.08510732899
1041	0.006392193702	0.1404697342	0.9822318942	0.08509476584
1042	0.006391543931	0.1404426962	0.9822387336	0.08508605667
1043	0.006390177481	0.1404281835	0.9822424042	0.08506863784
1044	0.00638985023	0.1404182714	0.9822449109	0.08506395946
1045	0.006389205452	0.1404087527	0.982247318	0.08505511759
1046	0.006387437906	0.1403734805	0.9822562362	0.08503058651
1047	0.006387030695	0.1403547689	0.9822609664	0.08502573746
1048	0.006386429278	0.1403409791	0.9822644519	0.08501818053
1049	0.00638561112	0.1403320733	0.9822667027	0.08500732909
1050	0.006384948486	0.1403089324	0.9822725507	0.08499866815
1051	0.006382357043	0.1402716355	0.9822819741	0.0849648088
1052	0.006381211189	0.1402534477	0.9822865685	0.08494827249
1053	0.006380852857	0.1402418672	0.9822894935	0.08494429205
1054	0.006379770939	0.1402124208	0.98229693	0.08493145442
1055	0.006379385831	0.1402002459	0.9823000043	0.08492675971
1056	0.006378980499	0.1401929746	0.9823018402	0.08492189294
1057	0.006378129041	0.1401637888	0.9823092084	0.0849109764
1058	0.006377625035	0.1401467591	0.9823135069	0.08490487896
1059	0.006376281852	0.1401230365	0.982319494	0.0848876279
1060	0.006376148109	0.1401141892	0.9823217266	0.08488595057
1061	0.006375792049	0.1401021134	0.9823247737	0.0848808799
1062	0.006375396387	0.140085472	0.9823289724	0.08487602211
1063	0.006374131469	0.1400699512	0.9823328879	0.08485894095
1064	0.006374137279	0.1400651371	0.9823341023	0.08485905566
1065	0.0063739098	0.1400545677	0.9823367683	0.08485603021
1066	0.006372978103	0.1400294393	0.982343106	0.08484465695
1067	0.006372321735	0.1400176626	0.9823460758	0.08483573825
1068	0.006371350931	0.1400066055	0.9823488639	0.08482180453
1069	0.006370760271	0.1399857493	0.9823541224	0.08481443398
1070	0.006369684895	0.1399651772	0.9823593084	0.08480059504
1071	0.006369556319	0.1399588182	0.9823609113	0.08479873756
1072	0.006368980303	0.1399471293	0.9823638575	0.08479132541
1073	0.006368227532	0.1399284419	0.9823685672	0.0847813394
1074	0.006366199048	0.1399091193	0.9823734362	0.0847539161
1075	0.006365547075	0.139873329	0.9823824532	0.08474437431
1076	0.006365124051	0.1398587276	0.9823861312	0.0847393714
1077	0.0063642767	0.1398413623	0.982390505	0.08472812399
1078	0.006363672422	0.1398323102	0.9823927846	0.0847203073
1079	0.006362551395	0.1398003538	0.9824008314	0.0847063383
1080	0.006361360025	0.1397677704	0.9824090342	0.08469187816
1081	0.006361088635	0.1397567288	0.9824118134	0.08468895122
1082	0.006358419424	0.139725705	0.9824196211	0.08465175026
1083	0.006358049893	0.1397045541	0.9824249432	0.08464652875
1084	0.00635760557	0.1396851012	0.9824298372	0.08464067375
1085	0.006356312079	0.1396663149	0.982434563	0.08462281315
1086	0.006355610988	0.1396380614	0.982441669	0.08461199098
1087	0.006354952324	0.1396222955	0.9824456336	0.0846038197
1088	0.006354873149	0.1396178372	0.9824467547	0.0846027919
1089	0.006353924731	0.1396064899	0.9824496078	0.08459056604
1090	0.006352858215	0.1395899833	0.9824537577	0.08457510354
1091	0.006351548378	0.1395659389	0.9824598019	0.08455730163
1092	0.006350310493	0.1395434265	0.98246546	0.08453994265
1093	0.006348602604	0.1395178743	0.982471881	0.08451544375
1094	0.006347959779	0.1395026988	0.9824756939	0.08450693545
1095	0.006347272078	0.1394876535	0.9824794737	0.08449774918
1096	0.00634699958	0.1394697483	0.9824839714	0.08449390267
1097	0.006346295985	0.1394616075	0.9824860162	0.0844840488
1098	0.006345166059	0.1394479182	0.9824894543	0.08446847688
1099	0.006344421741	0.1394331442	0.9824931645	0.08445848361
1100	0.006343592857	0.1394191129	0.9824966877	0.08444762251
1101	0.006343101488	0.1394076403	0.9824995683	0.08444026606
1102	0.006341020535	0.1393697535	0.9825090792	0.08441116191
1103	0.006338526795	0.1393547023	0.9825128568	0.08437501763
1104	0.006336893017	0.1393399065	0.98251657	0.08435234954
1105	0.006336345885	0.1393292944	0.9825192329	0.08434486802
1106	0.006336054003	0.1393153091	0.982522742	0.08434101176
1107	0.006334372327	0.1392975793	0.9825271902	0.08431851781
1108	0.0063340258	0.1392910837	0.9825288197	0.08431355082
1109	0.006332712003	0.1392724509	0.9825334936	0.08429570825
1110	0.006331754167	0.1392495366	0.9825392406	0.08428236368
1111	0.006331084672	0.139228561	0.9825445005	0.08427440188
1112	0.00632614091	0.1391818131	0.9825562204	0.08420397482
1113	0.006325815592	0.1391757731	0.9825577344	0.08419980944
1114	0.006325327302	0.1391637109	0.9825607577	0.08419336914
1115	0.006324875068	0.1391549819	0.9825629453	0.08418700602
1116	0.006323823653	0.1391255415	0.9825703227	0.08417411383
1117	0.006323217282	0.1391135162	0.9825733357	0.08416587354
1118	0.006322115988	0.1390889259	0.9825794959	0.08415133244
1119	0.006321194958	0.1390702222	0.9825841808	0.08413802838
1120	0.006320690174	0.1390628139	0.9825860362	0.08413131031
1121	0.006319450139	0.1390420663	0.982591232	0.08411570812
1122	0.006319086589	0.1390354129	0.9825928981	0.08411072212
1123	0.006318606841	0.1390283594	0.9825946642	0.08410379763
1124	0.006318047364	0.1390188709	0.9825970399	0.08409605196
1125	0.006317800025	0.1390069875	0.982600015	0.08409270295
1126	0.006316548715	0.1389844787	0.9826056496	0.08407532957
1127	0.006316198231	0.1389697385	0.9826093389	0.08407073637
1128	0.006316155001	0.1389630272	0.9826110186	0.08407058018
1129	0.006316083228	0.1389566833	0.9826126062	0.08406959134
1130	0.006315725338	0.1389405865	0.9826166343	0.08406553266
1131	0.006315083734	0.1389257801	0.9826203391	0.08405673212
1132	0.006314479904	0.1389086589	0.9826246226	0.08404931181
1133	0.00631387478	0.1388984288	0.9826271817	0.08404144371
1134	0.006313749274	0.1388948294	0.9826280821	0.08403960671
1135	0.006313250563	0.1388888852	0.982629569	0.08403208514
1136	0.00631268925	0.1388722255	0.9826337359	0.08402440526
1137	0.006312087712	0.1388589024	0.9826370679	0.08401553058
1138	0.006310428269	0.1388301078	0.9826442681	0.08399231383
1139	0.006309983758	0.1388146712	0.9826481275	0.08398636557
1140	0.006308300563	0.138788658	0.9826546302	0.08396425468
1141	0.006307715668	0.1387764516	0.9826576811	0.08395539899
1142	0.006307103074	0.1387670329	0.9826600351	0.08394664145
1143	0.006306572235	0.1387514633	0.9826639259	0.08393987112
1144	0.00630643702	0.1387455167	0.9826654119	0.08393800406
1145	0.006305417903	0.1387250746	0.9826705195	0.08392457171
1146	0.006305057396	0.1387179664	0.9826722953	0.08391953868
1147	0.006304432053	0.1387042919	0.9826757114	0.08391103145
1148	0.006304311582	0.1386977793	0.9826773382	0.0839094639
1149	0.006303597092	0.1386807458	0.9826815928	0.08389925911
1150	0.006303212924	0.1386692826	0.9826844557	0.08389424927
1151	0.006302778131	0.1386637192	0.982685845	0.08388795502
1152	0.006301902981	0.1386526216	0.9826886163	0.08387665343
1153	0.006301290851	0.13863912	0.9826919876	0.08386840214
1154	0.006299918866	0.1386171356	0.9826974763	0.08384978492
1155	0.006299137618	0.138607747	0.9826998201	0.08383849014
1156	0.006298177229	0.1385878679	0.9827047821	0.08382607298
1157	0.006297149698	0.1385669612	0.9827099999	0.08381154468
1158	0.006296844349	0.1385538545	0.9827132706	0.08380750409
1159	0.006296325998	0.1385424429	0.982716118	0.08380052556
1160	0.006296197054	0.1385296658	0.9827193059	0.08379955244
1161	0.006295491609	0.1385187077	0.9827220397	0.08378918064
1162	0.006294650173	0.1385004244	0.9827266004	0.08377861526
1163	0.006294256845	0.1384956768	0.9827277846	0.08377292484
1164	0.006294080221	0.1384834614	0.9827308313	0.08377100812
1165	0.006293292224	0.1384691139	0.9827344095	0.08376118748
1166	0.00629315617	0.1384593591	0.982736842	0.08375917435
1167	0.006292161988	0.1384242883	0.9827455862	0.08374375373
1168	0.006291905149	0.1384160951	0.9827476287	0.0837402245
1169	0.0062904974	0.1383928329	0.9827534271	0.08372017103
1170	0.006290083688	0.1383805364	0.9827564917	0.08371525707
1171	0.006289455695	0.1383678258	0.9827596593	0.08370629012
1172	0.00628916887	0.1383496475	0.982764189	0.08370203623
1173	0.006288513297	0.1383412081	0.9827662917	0.08369254304
1174	0.006287623743	0.1383127561	0.9827733797	0.08368147155
1175	0.006286962524	0.1382991746	0.9827767626	0.08367366085
1176	0.006286591065	0.1382904135	0.9827789447	0.08366864006
1177	0.006285839551	0.1382630838	0.9827857507	0.08365908719
1178	0.0062849999	0.1382522782	0.9827884412	0.08364779762
1179	0.006284784822	0.1382418163	0.982791046	0.08364466172
1180	0.006284244427	0.1382319705	0.9827934972	0.083637915
1181	0.006283961751	0.1382224414	0.9827958694	0.08363408636
1182	0.006283699951	0.1382179204	0.9827969948	0.08363003549
1183	0.006283309281	0.1381907393	0.9828037603	0.08362513401
1184	0.006282264763	0.138163214	0.98281061	0.08361221167
1185	0.006281067359	0.1381485547	0.9828142574	0.08359501147
1186	0.006278657186	0.1381182895	0.9828217866	0.08356170393
1187	0.006278505885	0.1381097011	0.9828239229	0.08355985578
1188	0.006278034459	0.1380913389	0.9828284898	0.0835542325
1189	0.006277798863	0.1380864579	0.9828297037	0.08355055576
1190	0.006277269067	0.1380692319	0.9828339873	0.08354377842
1191	0.006276345558	0.1380437431	0.9828403247	0.08353068923
1192	0.00627560403	0.1380280376	0.9828442291	0.08352131698
1193	0.006275055573	0.1380094377	0.9828488524	0.08351410894
1194	0.00627405528	0.1379935837	0.9828527927	0.08350095414
1195	0.006273071685	0.1379744256	0.9828575536	0.08348777309
1196	0.006271857938	0.1379573934	0.9828617856	0.0834708262
1197	0.006270396348	0.1379459803	0.9828646212	0.08345063921
1198	0.006269271139	0.1379184784	0.9828714529	0.0834367232
1199	0.006268927149	0.1379126802	0.9828728931	0.0834319173
1200	0.006268475715	0.1379042616	0.982874984	0.08342566262
1201	0.006268018833	0.1378974701	0.9828766707	0.08341908794
1202	0.006267727478	0.1378862404	0.9828794595	0.08341565161
1203	0.006266933141	0.1378655582	0.9828845951	0.08340543311
1204	0.006266351067	0.1378558748	0.9828869993	0.08339790703
1205	0.006265878106	0.1378343864	0.9828923339	0.08339168165
1206	0.006265673066	0.1378270374	0.9828941581	0.08338897742
1207	0.006264010384	0.1378145773	0.9828972509	0.08336458082
1208	0.006263369418	0.1378024889	0.9829002511	0.0833567709
1209	0.006262077131	0.1377877514	0.9829039084	0.08333946433
1210	0.006261853436	0.1377793239	0.9829059996	0.08333616993
1211	0.006260959698	0.1377627906	0.9829101019	0.08332422307
1212	0.006260283391	0.1377479335	0.9829137878	0.08331507481
1213	0.006258877281	0.1377185207	0.9829210838	0.08329691804
1214	0.006258264349	0.1377020265	0.9829251745	0.08328920092
1215	0.006257090828	0.1376878096	0.9829287001	0.08327385497
1216	0.006256563377	0.1376757624	0.9829316873	0.0832670246
1217	0.006254844936	0.1376628419	0.9829348908	0.0832431353
1218	0.006252687941	0.1376485253	0.98293844	0.08321110126
1219	0.006251592094	0.1376293958	0.9829431819	0.08319699634
1220	0.006251508282	0.1376272897	0.982943704	0.0831955368
1221	0.006250660405	0.1376173329	0.9829461718	0.08318349974
1222	0.006250629078	0.1376057578	0.9829490405	0.08318336803
1223	0.006249898067	0.1375874649	0.9829535736	0.08317309888
1224	0.006249157547	0.1375714056	0.9829575527	0.0831613644
1225	0.006248382902	0.1375513574	0.9829625195	0.08315032513
1226	0.006247864499	0.1375318217	0.9829673586	0.08314348545
1227	0.006247568523	0.1375255178	0.98296892	0.08313970535
1228	0.006245656932	0.1375025718	0.9829746028	0.083110757
1229	0.006245610068	0.1374990936	0.9829754641	0.08311022765
1230	0.006244589195	0.137474786	0.9829814829	0.08309806857
1231	0.006243463911	0.137441365	0.9829897565	0.08308310607
1232	0.00624305082	0.1374334672	0.9829917114	0.08307700585
1233	0.006242608063	0.1374174253	0.9829956817	0.08307151653
1234	0.006242010506	0.1374027317	0.982999318	0.08306416791
1235	0.006240760585	0.137389971	0.9830024756	0.08304726187
1236	0.006240261686	0.1373768846	0.9830057134	0.0830410048
1237	0.006238719737	0.1373509171	0.9830121375	0.08302184218
1238	0.006238393901	0.1373409324	0.9830146073	0.08301745158
1239	0.006237803729	0.1373288825	0.9830175876	0.08300964295
1240	0.006237063596	0.1373121254	0.9830217318	0.08300036399
1241	0.006236506258	0.1372946376	0.9830260562	0.08299368891
1242	0.006235111222	0.1372768181	0.983030462	0.0829742537
1243	0.006234816289	0.1372678789	0.983032672	0.08297005379
1244	0.006233486774	0.1372555256	0.9830357257	0.08295168798
1245	0.006232711959	0.1372413639	0.9830392262	0.08294015434
1246	0.006231754859	0.1372289535	0.9830422935	0.08292651443
1247	0.006230444891	0.1372151644	0.9830457013	0.08290798841
1248	0.006228441733	0.1371841609	0.983053362	0.08288099907
1249	0.006228152948	0.1371747419	0.983055689	0.08287709803
1250	0.006227260349	0.1371595372	0.9830594451	0.08286472537
1251	0.006225996359	0.1371388485	0.9830645552	0.08284585243
1252	0.006225389486	0.1371276793	0.9830673137	0.08283759798
1253	0.006224769379	0.1371184557	0.9830695915	0.08282836023
1254	0.00622396322	0.1371033922	0.9830733112	0.08281807166
1255	0.006223424114	0.1370877439	0.9830771748	0.08281179357
1256	0.006222317105	0.1370532733	0.9830856842	0.08279770482
1257	0.006220706548	0.1370321357	0.9830909011	0.08277574007
1258	0.006218958787	0.1370049218	0.9830976166	0.08275314566
1259	0.006218485169	0.1369894832	0.9831014257	0.08274720201
1260	0.00621745038	0.1369796661	0.9831038476	0.08273243096
1261	0.006215980494	0.1369642818	0.9831076427	0.08271265554
1262	0.006215754005	0.1369560479	0.9831096737	0.08270963773
1263	0.006215276419	0.1369439932	0.9831126469	0.08270348823
1264	0.00621498204	0.1369354498	0.9831147538	0.08269920693
1265	0.006214187204	0.1369109148	0.983120804	0.08268913094
1266	0.006213970796	0.1369083751	0.9831214302	0.08268584219
1267	0.006213442388	0.1368867979	0.9831267501	0.08267826513
1268	0.006213142368	0.1368721988	0.983130349	0.0826748443
1269	0.006212238147	0.1368604554	0.9831332436	0.08266192464
1270	0.006212051574	0.1368351016	0.9831394923	0.08266046286
1271	0.006211457637	0.1368118914	0.9831452116	0.08265177618
1272	0.00621015081	0.1368020365	0.9831476397	0.08263252685
1273	0.006209296043	0.1367769031	0.9831538314	0.08262218595
1274	0.006208507228	0.1367641784	0.9831569657	0.08261141117
1275	0.006207787276	0.1367531416	0.9831596841	0.08260148459
1276	0.006206358731	0.1367399773	0.9831629261	0.08258228174
1277	0.006205640711	0.136724278	0.9831667921	0.08257327832
1278	0.006203286813	0.1366769772	0.9831784372	0.08254170602
1279	0.00620327445	0.1366715708	0.983179768	0.08254159944
1280	0.006202725036	0.1366629694	0.9831818851	0.08253378116
1281	0.006202034756	0.1366526355	0.9831844284	0.08252422482
1282	0.006199661098	0.1366157969	0.9831934934	0.08249231856
1283	0.006199535564	0.13661227	0.9831943612	0.08249065767
1284	0.006198911006	0.1365863939	0.9832007269	0.08248224748
1285	0.006197838256	0.1365700138	0.983204756	0.08246731049
1286	0.00619758657	0.1365621122	0.9832066994	0.08246443314
1287	0.006197332615	0.1365540479	0.9832086827	0.08246081355
1288	0.006196430576	0.1365377313	0.9832126952	0.08244874233
1289	0.006196102029	0.1365288498	0.9832148791	0.08244469256
1290	0.006195451398	0.1365091379	0.9832197256	0.08243666528
1291	0.006195176895	0.1365034828	0.9832211159	0.08243319367
1292	0.006194210466	0.1364811367	0.9832266089	0.08242076797
1293	0.006193132571	0.1364480092	0.9832347506	0.08240646713
1294	0.00619274236	0.1364422551	0.9832361646	0.0824012432
1295	0.006192110508	0.1364368138	0.9832375016	0.0823920954
1296	0.006192203317	0.1364315913	0.9832387849	0.08239351144
1297	0.006191718864	0.1364177785	0.9832421786	0.08238764019
1298	0.006191878593	0.1364122454	0.983243538	0.0823901454
1299	0.006190869897	0.1363993678	0.9832467015	0.08237589519
1300	0.006190267016	0.1363945754	0.9832478788	0.08236723051
1301	0.00618948842	0.1363810418	0.983251203	0.08235587539
1302	0.006188344568	0.1363484668	0.9832592031	0.08234006635
1303	0.006187061883	0.1363262297	0.9832646631	0.08232241848
1304	0.00618679513	0.1363159781	0.98326718	0.08231896334
1305	0.006186592694	0.1363108997	0.9832684267	0.08231632253
1306	0.006185468044	0.1362946338	0.9832724196	0.0823020202
1307	0.006182850092	0.1362726411	0.9832778176	0.08226233813
1308	0.006182590658	0.1362554088	0.9832820465	0.08225924638
1309	0.006182189889	0.1362367744	0.9832866189	0.08225451896
1310	0.006181774169	0.1362300863	0.9832882599	0.08224914959
1311	0.006181215719	0.1362236188	0.9832898466	0.08224212323
1312	0.006180661783	0.1362101978	0.9832931391	0.08223482514
1313	0.006180140207	0.1361961334	0.983296589	0.08222862266
1314	0.006179393805	0.1361737862	0.98330207	0.08221860854
1315	0.006179373428	0.1361713635	0.9833026641	0.08221830893
1316	0.006178592888	0.1361607965	0.9833052555	0.08220762761
1317	0.006177962599	0.136150653	0.9833077428	0.08219903021
1318	0.006177704454	0.136142439	0.9833097568	0.08219550671
1319	0.006176813953	0.1361171754	0.9833159506	0.08218469327
1320	0.006175315187	0.1360976591	0.9833207345	0.08216404038
1321	0.006175114373	0.1360928198	0.9833219206	0.08216120324
1322	0.006174496772	0.1360789339	0.9833253239	0.0821527037
1323	0.006173553121	0.1360541044	0.9833314084	0.08214088843
1324	0.006172766505	0.1360460533	0.9833333811	0.08213039608
1325	0.006172292547	0.1360339483	0.9833363468	0.08212404805
1326	0.006171565872	0.1360170253	0.9833404926	0.0821145935
1327	0.006171195978	0.1360092135	0.9833424061	0.08210969439
1328	0.006169722004	0.1359819454	0.9833490847	0.08208846279
1329	0.006168495599	0.1359632049	0.9833536739	0.0820704905
1330	0.006167965376	0.1359499262	0.9833569253	0.08206311669
1331	0.00616695219	0.1359179973	0.9833647419	0.08204916396
1332	0.006166025318	0.1359017537	0.9833687178	0.08203664507
1333	0.006164930731	0.1358807911	0.9833738481	0.08202109028
1334	0.006164806527	0.135877707	0.9833746028	0.08201941482
1335	0.006164137559	0.1358670832	0.9833772025	0.082010528
1336	0.006163263403	0.13585282	0.9833806924	0.08199936847
1337	0.006163166583	0.1358507287	0.9833812041	0.08199795171
1338	0.006162597138	0.1358370641	0.9833845471	0.0819902625
1339	0.006161042725	0.1358160007	0.9833896996	0.08196795856
1340	0.006159751618	0.1357934524	0.9833952145	0.08194893149
1341	0.006159656711	0.1357904981	0.983395937	0.08194760375
1342	0.006159450049	0.1357859032	0.9833970606	0.08194475264
1343	0.006158789586	0.1357681203	0.9834014091	0.08193684684
1344	0.006157952373	0.1357601536	0.983403357	0.08192447212
1345	0.006156443294	0.1357465386	0.9834066857	0.08190381339
1346	0.006155525496	0.1357342956	0.9834096787	0.08189031678
1347	0.006155234498	0.135731539	0.9834103525	0.08188616696
1348	0.006154447672	0.1357132677	0.9834148186	0.08187660801
1349	0.006153049857	0.1356837701	0.9834220275	0.08185880155
1350	0.006152152158	0.1356563207	0.9834287344	0.0818475636
1351	0.006151747311	0.1356464485	0.9834311462	0.08184229598
1352	0.006151270295	0.135639439	0.9834328585	0.08183550946
1353	0.006151070316	0.1356296575	0.9834352479	0.08183356292
1354	0.006150463525	0.1356161024	0.9834385588	0.08182525028
1355	0.006148690159	0.1356027875	0.9834418106	0.08179984931
1356	0.006147597234	0.1355952405	0.9834436537	0.08178547986
1357	0.006147325794	0.1355746582	0.9834486796	0.08178247054
1358	0.006146856862	0.135566204	0.9834507437	0.08177609449
1359	0.006145490871	0.135544387	0.9834560699	0.08175764593
1360	0.00614514946	0.1355370845	0.9834578525	0.08175226482
1361	0.006144209811	0.1355050878	0.9834656619	0.08174065595
1362	0.006142738177	0.1354835794	0.9834709104	0.08171920267
1363	0.006142439749	0.1354719326	0.9834737521	0.08171511286
1364	0.006141544444	0.1354466529	0.9834799193	0.08170363649
1365	0.006139998163	0.1354363403	0.9834824348	0.08168328273
1366	0.006138723391	0.1354145208	0.9834877565	0.08166751654
1367	0.006137774914	0.1354013032	0.9834909798	0.08165461159
1368	0.006137146664	0.1353868831	0.983494496	0.08164574504
1369	0.006136941048	0.13537305	0.9834978687	0.08164254909
1370	0.006135966074	0.1353588985	0.9835013187	0.08162966467
1371	0.006135704701	0.1353488653	0.9835037645	0.08162588864
1372	0.006134949978	0.1353395131	0.983506044	0.08161583803
1373	0.006134825175	0.1353318797	0.9835079046	0.08161390364
1374	0.00613404778	0.1353168498	0.9835115676	0.08160359615
1375	0.006133710872	0.1353098748	0.9835132674	0.08159910096
1376	0.006132814155	0.1352944958	0.9835170148	0.08158737503
1377	0.006132134637	0.1352777495	0.983521095	0.08157902925
1378	0.006131668858	0.13526336	0.9835246005	0.08157231764
1379	0.006130948936	0.1352478017	0.9835283904	0.08156304106
1380	0.006131002937	0.1352396262	0.9835303817	0.08156406211
1381	0.006130705082	0.1352356389	0.9835313528	0.08155949767
1382	0.006129671404	0.1352228146	0.9835344761	0.08154545695
1383	0.006128927713	0.1351989372	0.9835402905	0.08153568623
1384	0.006128533874	0.1351848564	0.9835437188	0.08153026464
1385	0.006128212522	0.1351748749	0.9835461489	0.08152603978
1386	0.006127672043	0.1351685495	0.9835476887	0.0815182293
1387	0.006127631658	0.1351669813	0.9835480705	0.08151768062
1388	0.006127194919	0.1351484346	0.983552585	0.08151213065
1389	0.00612641328	0.135139799	0.9835546868	0.08150054177
1390	0.006126213943	0.1351341442	0.9835560631	0.08149790683
1391	0.006125633299	0.1351213189	0.9835591843	0.08149037664
1392	0.006125279792	0.1351151385	0.9835606882	0.08148557457
